Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
4085, 0, 2, 60, 66, 5824, 0, 1, 1
4105, 0, 2, 60, 65, 5840, 0, 1, 1
4120, 0, 2, 60, 66, 5854, 0, 1, 1
4135, 0, 2, 60, 65, 5873, 0, 1, 1
4151, 0, 1, 59, 66, 5887, 0, 1, 1
4171, 0, 2, 59, 68, 5907, 0, 1, 1
4187, 0, 2, 59, 66, 5924, 0, 1, 1
4207, 0, 3, 60, 67, 5941, 0, 1, 1
4222, 0, 2, 59, 67, 5957, 0, 1, 1
4238, 0, 2, 60, 66, 5974, 0, 1, 1
4253, 0, 2, 58, 67, 5990, 0, 1, 1
4274, 0, 2, 60, 66, 6004, 0, 1, 1
4289, 0, 2, 60, 66, 6024, 0, 1, 1
4303, 0, 3, 59, 66, 6040, 0, 1, 1
4319, 0, 2, 60, 67, 6057, 0, 1, 1
4334, 0, 4, 60, 66, 6074, 0, 1, 1
4355, 0, 1, 60, 66, 6091, 0, 1, 1
4370, 0, 2, 59, 68, 6104, 0, 1, 1
4385, 0, 4, 60, 66, 6123, 0, 1, 1
4401, 0, 2, 59, 65, 6139, 0, 1, 1
4421, 0, 2, 59, 64, 6157, 0, 1, 1
4436, 0, 2, 60, 66, 6174, 0, 1, 1
4457, 0, 2, 60, 66, 6189, 0, 1, 1
4472, 0, 2, 62, 66, 6207, 0, 1, 1
4488, 0, 2, 61, 66, 6223, 0, 1, 1
4502, 0, 2, 60, 68, 6238, 0, 1, 1
4523, 0, 2, 59, 64, 6257, 0, 1, 1
4538, 0, 2, 61, 66, 6271, 0, 1, 1
4553, 0, 4, 63, 66, 6291, 0, 1, 1
4569, 0, 2, 60, 65, 6305, 0, 1, 1
4584, 0, 3, 59, 65, 6324, 0, 1, 1
4604, 0, 1, 60, 66, 6340, 0, 1, 1
4620, 0, 2, 61, 65, 6355, 0, 1, 1
4640, 0, 2, 60, 65, 6374, 0, 1, 1
4656, 0, 2, 61, 66, 6390, 0, 1, 1
4666, 0, 2, 60, 66, 6405, 0, 1, 1
4691, 0, 3, 60, 65, 6424, 0, 1, 1
4706, 0, 1, 60, 67, 6440, 0, 1, 1
