Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition
36606, 11, 0, 0, 0, 73731, 4, 0
36606, 11, 0, 0, 0, 73754, 4, 0
36606, 11, 0, 0, 0, 73765, 4, 0
36606, 11, 0, 0, 0, 73786, 4, 0
36606, 11, 0, 0, 0, 73797, 4, 0
36606, 11, 0, 0, 0, 73814, 4, 0
36606, 11, 0, 0, 0, 73836, 4, 0
36606, 11, 0, 0, 0, 73848, 4, 0
36606, 11, 0, 0, 0, 73870, 4, 0
36606, 11, 0, 0, 0, 73881, 4, 0
36606, 11, 0, 0, 0, 73904, 4, 0
36606, 11, 0, 0, 0, 73917, 4, 0
36606, 11, 0, 0, 0, 73930, 4, 0
36606, 11, 0, 0, 0, 73953, 4, 0
36606, 11, 0, 0, 0, 73964, 4, 0
36606, 11, 0, 0, 0, 73985, 4, 0
36606, 11, 0, 0, 0, 74002, 4, 0
36606, 11, 0, 0, 0, 74014, 4, 0
36606, 11, 0, 0, 0, 74036, 4, 0
36606, 11, 0, 0, 0, 74050, 4, 0
36606, 11, 0, 0, 0, 74070, 4, 0
36606, 11, 0, 0, 0, 74083, 4, 0
36606, 11, 0, 0, 0, 74101, 4, 0
36606, 11, 0, 0, 0, 74115, 4, 0
36606, 11, 0, 0, 0, 74134, 4, 0
36606, 11, 0, 0, 0, 74151, 4, 0
36606, 11, 0, 0, 0, 74167, 4, 0
36606, 11, 0, 0, 0, 74182, 4, 0
36606, 11, 0, 0, 0, 74204, 4, 0
36606, 11, 0, 0, 0, 74214, 4, 0
36606, 11, 0, 0, 0, 74237, 4, 0
36606, 11, 0, 0, 0, 74248, 4, 0
36606, 11, 0, 0, 0, 74270, 4, 0
36606, 11, 0, 0, 0, 74283, 4, 0
36606, 11, 0, 0, 0, 74299, 4, 0
36606, 11, 0, 0, 0, 74319, 4, 0
36606, 11, 0, 0, 0, 74331, 4, 0
36606, 11, 0, 0, 0, 74354, 4, 0
36606, 11, 0, 0, 0, 74366, 4, 0
36606, 11, 0, 0, 0, 74382, 4, 0
36606, 11, 0, 0, 0, 74404, 4, 0
36606, 11, 0, 0, 0, 74414, 4, 0
36606, 11, 0, 0, 0, 74435, 4, 0
36606, 11, 0, 0, 0, 74451, 4, 0
36606, 11, 0, 0, 0, 74464, 4, 0
36606, 11, 0, 0, 0, 74488, 4, 0
36606, 11, 0, 0, 0, 74498, 4, 0
36606, 11, 0, 0, 0, 74520, 4, 0
36606, 11, 0, 0, 0, 74532, 4, 0
36606, 11, 0, 0, 0, 74551, 4, 0
36606, 11, 0, 0, 0, 74568, 4, 0
36606, 11, 0, 0, 0, 74584, 4, 0
36606, 11, 0, 0, 0, 74600, 4, 0
36606, 11, 0, 0, 0, 74619, 4, 0
36606, 11, 0, 0, 0, 74635, 4, 0
36606, 11, 0, 0, 0, 74650, 4, 0
36606, 11, 0, 0, 0, 74667, 4, 0
36606, 11, 0, 0, 0, 74680, 4, 0
36606, 11, 0, 0, 0, 74704, 4, 0
36606, 11, 0, 0, 0, 74715, 4, 0
36606, 11, 0, 0, 0, 74736, 4, 0
36606, 11, 0, 0, 0, 74748, 4, 0
36606, 11, 0, 0, 0, 74770, 4, 0
36606, 11, 0, 0, 0, 74780, 4, 0
36606, 11, 0, 0, 0, 74804, 4, 0
36606, 11, 0, 0, 0, 74816, 4, 0
36606, 11, 0, 0, 0, 74834, 4, 0
36606, 11, 0, 0, 0, 74853, 4, 0
36606, 11, 0, 0, 0, 74864, 4, 0
36606, 11, 0, 0, 0, 74881, 4, 0
36606, 11, 0, 0, 0, 74897, 4, 0
36606, 11, 0, 0, 0, 74920, 4, 0
36606, 11, 0, 0, 0, 74931, 4, 0
36606, 11, 0, 0, 0, 74951, 4, 0
36606, 11, 0, 0, 0, 74964, 4, 0
36606, 11, 0, 0, 0, 74985, 4, 0
36606, 11, 0, 0, 0, 74998, 4, 0
36606, 11, 0, 0, 0, 75020, 4, 0
36606, 11, 0, 0, 0, 75031, 4, 0
36606, 11, 0, 0, 0, 75054, 4, 0
36606, 11, 0, 0, 0, 75064, 4, 0
36606, 11, 0, 0, 0, 75086, 4, 0
36606, 11, 0, 0, 0, 75098, 4, 0
36606, 11, 0, 0, 0, 75118, 4, 0
36606, 11, 0, 0, 0, 75133, 4, 0
36606, 11, 0, 0, 0, 75154, 4, 0
36606, 11, 0, 0, 0, 75167, 4, 0
36606, 11, 0, 0, 0, 75186, 4, 0
36606, 11, 0, 0, 0, 75199, 4, 0
36606, 11, 0, 0, 0, 75220, 4, 0
36606, 11, 0, 0, 0, 75231, 4, 0
36606, 11, 0, 0, 0, 75254, 4, 0
36606, 11, 0, 0, 0, 215943, 4, 0
36606, 11, 0, 0, 0, 216059, 4, 0
36606, 11, 0, 0, 0, 216075, 4, 0
36606, 11, 0, 0, 0, 216096, 4, 0
36606, 11, 0, 0, 0, 216110, 4, 0
36606, 11, 0, 0, 0, 216130, 4, 0
36606, 11, 0, 0, 0, 216142, 4, 0
36606, 11, 0, 0, 0, 216163, 4, 0
36606, 11, 0, 0, 0, 216174, 4, 0
36606, 11, 0, 0, 0, 216192, 4, 0
36606, 11, 0, 0, 0, 216209, 4, 0
36606, 11, 0, 0, 0, 216225, 4, 0
36606, 11, 0, 0, 0, 216241, 4, 0
36606, 11, 0, 0, 0, 216260, 4, 0
36606, 11, 0, 0, 0, 216277, 4, 0
36606, 11, 0, 0, 0, 216291, 4, 0
36606, 11, 0, 0, 0, 216308, 4, 0
36606, 11, 0, 0, 0, 216326, 4, 0
36606, 11, 0, 0, 0, 216343, 4, 0
36606, 11, 0, 0, 0, 216359, 4, 0
36606, 11, 0, 0, 0, 216401, 4, 0
36606, 11, 0, 0, 0, 216418, 4, 0
36606, 11, 0, 0, 0, 216437, 4, 0
36606, 11, 0, 0, 0, 216454, 4, 0
36606, 11, 0, 0, 0, 216472, 4, 0
36606, 11, 0, 0, 0, 216485, 4, 0
36606, 11, 0, 0, 0, 216503, 4, 0
36606, 11, 0, 0, 0, 216520, 4, 0
36606, 11, 0, 0, 0, 216535, 4, 0
36606, 11, 0, 0, 0, 216557, 4, 0
36606, 11, 0, 0, 0, 216570, 4, 0
36606, 11, 0, 0, 0, 216588, 4, 0
36606, 11, 0, 0, 0, 216604, 4, 0
36606, 11, 0, 0, 0, 216618, 4, 0
36606, 11, 0, 0, 0, 216637, 4, 0
36606, 11, 0, 0, 0, 216654, 4, 0
36606, 11, 0, 0, 0, 216668, 4, 0
36606, 11, 0, 0, 0, 216688, 4, 0
36606, 11, 0, 0, 0, 216701, 4, 0
36606, 11, 0, 0, 0, 216724, 4, 0
36606, 11, 0, 0, 0, 216738, 4, 0
36606, 11, 0, 0, 0, 216774, 4, 0
36606, 11, 0, 0, 0, 216791, 4, 0
36606, 11, 0, 0, 0, 216807, 4, 0
36606, 11, 0, 0, 0, 216824, 4, 0
36606, 11, 0, 0, 0, 216843, 4, 0
36606, 11, 0, 0, 0, 216858, 4, 0
36606, 11, 0, 0, 0, 216877, 4, 0
36606, 11, 0, 0, 0, 216894, 4, 0
36606, 11, 0, 0, 0, 216909, 4, 0
36606, 11, 0, 0, 0, 216925, 4, 0
36606, 11, 0, 0, 0, 216943, 4, 0
36606, 11, 0, 0, 0, 216961, 4, 0
36606, 11, 0, 0, 0, 216976, 4, 0
36606, 11, 0, 0, 0, 216992, 4, 0
36606, 11, 0, 0, 0, 217008, 4, 0
36606, 11, 0, 0, 0, 217034, 4, 0
36606, 11, 0, 0, 0, 217041, 4, 0
36606, 11, 0, 0, 0, 217058, 4, 0
36606, 11, 0, 0, 0, 217075, 4, 0
36606, 11, 0, 0, 0, 217096, 4, 0
36606, 11, 0, 0, 0, 217107, 4, 0
36606, 11, 0, 0, 0, 217125, 4, 0
36606, 11, 0, 0, 0, 217141, 4, 0
36606, 11, 0, 0, 0, 217160, 4, 0
36606, 11, 0, 0, 0, 217178, 4, 0
36606, 11, 0, 0, 0, 217193, 4, 0
36606, 11, 0, 0, 0, 217207, 4, 0
36606, 11, 0, 0, 0, 217227, 4, 0
36606, 11, 0, 0, 0, 217246, 4, 0
36606, 11, 0, 0, 0, 217258, 4, 0
36606, 11, 0, 0, 0, 217275, 4, 0
36606, 11, 0, 0, 0, 217293, 4, 0
36606, 11, 0, 0, 0, 217311, 4, 0
36606, 11, 0, 0, 0, 217326, 4, 0
36606, 11, 0, 0, 0, 217341, 4, 0
36606, 11, 0, 0, 0, 217362, 4, 0
36606, 11, 0, 0, 0, 217376, 4, 0
36606, 11, 0, 0, 0, 217392, 4, 0
36606, 11, 0, 0, 0, 217409, 4, 0
36606, 11, 0, 0, 0, 217425, 4, 0
36606, 11, 0, 0, 0, 217441, 4, 0
36606, 11, 0, 0, 0, 217459, 4, 0
36606, 11, 0, 0, 0, 217474, 4, 0
36606, 11, 0, 0, 0, 217491, 4, 0
36606, 11, 0, 0, 0, 217511, 4, 0
36606, 11, 0, 0, 0, 217526, 4, 0
36606, 11, 0, 0, 0, 217543, 4, 0
36606, 11, 0, 0, 0, 217563, 4, 0
36606, 11, 0, 0, 0, 217582, 4, 0
36606, 11, 0, 0, 0, 217597, 4, 0
36606, 11, 0, 0, 0, 217616, 4, 0
36606, 11, 0, 0, 0, 217630, 4, 0
36606, 11, 0, 0, 0, 217650, 4, 0
36606, 11, 0, 0, 0, 217663, 4, 0
36606, 11, 0, 0, 0, 217680, 4, 0
36606, 11, 0, 0, 0, 217699, 4, 0
36606, 11, 0, 0, 0, 217713, 4, 0
36606, 11, 0, 0, 0, 217729, 4, 0
36606, 11, 0, 0, 0, 217746, 4, 0
36606, 11, 0, 0, 0, 217767, 4, 0
36606, 11, 0, 0, 0, 217782, 4, 0
36606, 11, 0, 0, 0, 217799, 4, 0
36606, 11, 0, 0, 0, 217813, 4, 0
36606, 11, 0, 0, 0, 217834, 4, 0
36606, 11, 0, 0, 0, 217847, 4, 0
36606, 11, 0, 0, 0, 217867, 4, 0
36606, 11, 0, 0, 0, 217880, 4, 0
36606, 11, 0, 0, 0, 217901, 4, 0
36606, 11, 0, 0, 0, 217912, 4, 0
36606, 11, 0, 0, 0, 217930, 4, 0
36606, 11, 0, 0, 0, 217948, 4, 0
36606, 11, 0, 0, 0, 217963, 4, 0
36606, 11, 0, 0, 0, 217984, 4, 0
36606, 11, 0, 0, 0, 217997, 4, 0
36606, 11, 0, 0, 0, 218016, 4, 0
36606, 11, 0, 0, 0, 218030, 4, 0
36606, 11, 0, 0, 0, 218050, 4, 0
36606, 11, 0, 0, 0, 218065, 4, 0
36606, 11, 0, 0, 0, 218083, 4, 0
36606, 11, 0, 0, 0, 218098, 4, 0
36606, 11, 0, 0, 0, 218114, 4, 0
36606, 11, 0, 0, 0, 218133, 4, 0
36606, 11, 0, 0, 0, 218147, 4, 0
36606, 11, 0, 0, 0, 218167, 4, 0
36606, 11, 0, 0, 0, 218179, 4, 0
36606, 11, 0, 0, 0, 218201, 4, 0
36606, 11, 0, 0, 0, 218214, 4, 0
36606, 11, 0, 0, 0, 218230, 4, 0
36606, 11, 0, 0, 0, 218252, 4, 0
36606, 11, 0, 0, 0, 218263, 4, 0
36606, 11, 0, 0, 0, 218284, 4, 0
36606, 11, 0, 0, 0, 218300, 4, 0
36606, 11, 0, 0, 0, 218313, 4, 0
36606, 11, 0, 0, 0, 218334, 4, 0
36606, 11, 0, 0, 0, 218346, 4, 0
36606, 11, 0, 0, 0, 218367, 4, 0
36606, 11, 0, 0, 0, 218383, 4, 0
36606, 11, 0, 0, 0, 218399, 4, 0
36606, 11, 0, 0, 0, 218415, 4, 0
36606, 11, 0, 0, 0, 218433, 4, 0
36606, 11, 0, 0, 0, 218449, 4, 0
36606, 11, 0, 0, 0, 218467, 4, 0
36606, 11, 0, 0, 0, 218479, 4, 0
36606, 11, 0, 0, 0, 218500, 4, 0
36606, 11, 0, 0, 0, 218513, 4, 0
36606, 11, 0, 0, 0, 218535, 4, 0
36606, 11, 0, 0, 0, 218546, 4, 0
36606, 11, 0, 0, 0, 218563, 4, 0
36606, 11, 0, 0, 0, 218580, 4, 0
36606, 11, 0, 0, 0, 218597, 4, 0
36606, 11, 0, 0, 0, 218624, 4, 0
36606, 11, 0, 0, 0, 218631, 4, 0
36606, 11, 0, 0, 0, 218674, 4, 0
36606, 11, 0, 0, 0, 218690, 4, 0
36606, 11, 0, 0, 0, 218707, 4, 0
36606, 11, 0, 0, 0, 218725, 4, 0
36606, 11, 0, 0, 0, 218744, 4, 0
36606, 11, 0, 0, 0, 218757, 4, 0
36606, 11, 0, 0, 0, 218776, 4, 0
36606, 11, 0, 0, 0, 218792, 4, 0
36606, 11, 0, 0, 0, 218810, 4, 0
36606, 11, 0, 0, 0, 218824, 4, 0
36606, 11, 0, 0, 0, 218842, 4, 0
36606, 11, 0, 0, 0, 218859, 4, 0
36606, 11, 0, 0, 0, 218875, 4, 0
36606, 11, 0, 0, 0, 218890, 4, 0
36606, 11, 0, 0, 0, 218909, 4, 0
36606, 11, 0, 0, 0, 218924, 4, 0
36606, 11, 0, 0, 0, 218942, 4, 0
36606, 11, 0, 0, 0, 218959, 4, 0
36606, 11, 0, 0, 0, 218977, 4, 0
36606, 11, 0, 0, 0, 218993, 4, 0
36606, 11, 0, 0, 0, 219007, 4, 0
36606, 11, 0, 0, 0, 219026, 4, 0
36606, 11, 0, 0, 0, 219042, 4, 0
36606, 11, 0, 0, 0, 219061, 4, 0
36606, 11, 0, 0, 0, 219073, 4, 0
36606, 11, 0, 0, 0, 219092, 4, 0
36606, 11, 0, 0, 0, 219110, 4, 0
36606, 11, 0, 0, 0, 219127, 4, 0
36606, 11, 0, 0, 0, 219143, 4, 0
36606, 11, 0, 0, 0, 219156, 4, 0
36606, 11, 0, 0, 0, 219177, 4, 0
36606, 11, 0, 0, 0, 219189, 4, 0
36606, 11, 0, 0, 0, 219209, 4, 0
36606, 11, 0, 0, 0, 219223, 4, 0
36606, 11, 0, 0, 0, 219240, 4, 0
36606, 11, 0, 0, 0, 219257, 4, 0
36606, 11, 0, 0, 0, 219273, 4, 0
36606, 11, 0, 0, 0, 219294, 4, 0
36606, 11, 0, 0, 0, 219310, 4, 0
36606, 11, 0, 0, 0, 219323, 4, 0
36606, 11, 0, 0, 0, 219342, 4, 0
36606, 11, 0, 0, 0, 219362, 4, 0
36606, 11, 0, 0, 0, 219374, 4, 0
36606, 11, 0, 0, 0, 219392, 4, 0
36606, 11, 0, 0, 0, 219409, 4, 0
36606, 11, 0, 0, 0, 219426, 4, 0
36606, 11, 0, 0, 0, 219439, 4, 0
36606, 11, 0, 0, 0, 219459, 4, 0
36606, 11, 0, 0, 0, 219477, 4, 0
36606, 11, 0, 0, 0, 219490, 4, 0
36606, 11, 0, 0, 0, 219507, 4, 0
36606, 11, 0, 0, 0, 219527, 4, 0
36606, 11, 0, 0, 0, 219540, 4, 0
36606, 11, 0, 0, 0, 219556, 4, 0
36606, 11, 0, 0, 0, 219573, 4, 0
36606, 11, 0, 0, 0, 219589, 4, 0
36606, 11, 0, 0, 0, 219610, 4, 0
36606, 11, 0, 0, 0, 219632, 4, 0
36606, 11, 0, 0, 0, 219652, 4, 0
36606, 11, 0, 0, 0, 219669, 4, 0
36606, 11, 0, 0, 0, 219685, 4, 0
36606, 11, 0, 0, 0, 219700, 4, 0
36606, 11, 0, 0, 0, 219719, 4, 0
36606, 11, 0, 0, 0, 219734, 4, 0
36606, 11, 0, 0, 0, 219750, 4, 0
36606, 11, 0, 0, 0, 219767, 4, 0
36606, 11, 0, 0, 0, 219786, 4, 0
36606, 11, 0, 0, 0, 219802, 4, 0
36606, 11, 0, 0, 0, 219818, 4, 0
36606, 11, 0, 0, 0, 219835, 4, 0
36606, 11, 0, 0, 0, 219852, 4, 0
36606, 11, 0, 0, 0, 219867, 4, 0
36606, 11, 0, 0, 0, 219887, 4, 0
36606, 11, 0, 0, 0, 219901, 4, 0
36606, 11, 0, 0, 0, 219920, 4, 0
36606, 11, 0, 0, 0, 219934, 4, 0
36606, 11, 0, 0, 0, 219950, 4, 0
36606, 11, 0, 0, 0, 219969, 4, 0
36606, 11, 0, 0, 0, 219987, 4, 0
36606, 11, 0, 0, 0, 220001, 4, 0
36606, 11, 0, 0, 0, 220018, 4, 0
36606, 11, 0, 0, 0, 220034, 4, 0
36606, 11, 0, 0, 0, 220051, 4, 0
36606, 11, 0, 0, 0, 220068, 4, 0
36606, 11, 0, 0, 0, 220087, 4, 0
36606, 11, 0, 0, 0, 220100, 4, 0
36606, 11, 0, 0, 0, 220117, 4, 0
36606, 11, 0, 0, 0, 220132, 4, 0
36606, 11, 0, 0, 0, 220153, 4, 0
36606, 11, 0, 0, 0, 220168, 4, 0
36606, 11, 0, 0, 0, 220184, 4, 0
36606, 11, 0, 0, 0, 220205, 4, 0
36606, 11, 0, 0, 0, 220218, 4, 0
36606, 11, 0, 0, 0, 220234, 4, 0
36606, 11, 0, 0, 0, 220252, 4, 0
36606, 11, 0, 0, 0, 220270, 4, 0
36606, 11, 0, 0, 0, 220285, 4, 0
36606, 11, 0, 0, 0, 220304, 4, 0
36606, 11, 0, 0, 0, 220319, 4, 0
36606, 11, 0, 0, 0, 220336, 4, 0
36606, 11, 0, 0, 0, 220353, 4, 0
36606, 11, 0, 0, 0, 220368, 4, 0
36606, 11, 0, 0, 0, 220386, 4, 0
36606, 11, 0, 0, 0, 220401, 4, 0
36606, 11, 0, 0, 0, 220420, 4, 0
36606, 11, 0, 0, 0, 220433, 4, 0
36606, 11, 0, 0, 0, 220451, 4, 0
36606, 11, 0, 0, 0, 220466, 4, 0
36606, 11, 0, 0, 0, 220485, 4, 0
36606, 11, 0, 0, 0, 220501, 4, 0
36606, 11, 0, 0, 0, 220516, 4, 0
36606, 11, 0, 0, 0, 220537, 4, 0
36606, 11, 0, 0, 0, 220554, 4, 0
36606, 11, 0, 0, 0, 220569, 4, 0
36606, 11, 0, 0, 0, 220584, 4, 0
36606, 11, 0, 0, 0, 220602, 4, 0
36606, 11, 0, 0, 0, 220618, 4, 0
36606, 11, 0, 0, 0, 220634, 4, 0
36606, 11, 0, 0, 0, 220650, 4, 0
36606, 11, 0, 0, 0, 220667, 4, 0
36606, 11, 0, 0, 0, 220684, 4, 0
36606, 11, 0, 0, 0, 220701, 4, 0
36606, 11, 0, 0, 0, 220719, 4, 0
36606, 11, 0, 0, 0, 220736, 4, 0
36606, 11, 0, 0, 0, 220751, 4, 0
36606, 11, 0, 0, 0, 220766, 4, 0
36606, 11, 0, 0, 0, 220788, 4, 0
36606, 11, 0, 0, 0, 220802, 4, 0
36606, 11, 0, 0, 0, 220820, 4, 0
36606, 11, 0, 0, 0, 220836, 4, 0
36606, 11, 0, 0, 0, 220851, 4, 0
36606, 11, 0, 0, 0, 220869, 4, 0
36606, 11, 0, 0, 0, 220886, 4, 0
36606, 11, 0, 0, 0, 220902, 4, 0
36606, 11, 0, 0, 0, 220918, 4, 0
36606, 11, 0, 0, 0, 220936, 4, 0
36606, 11, 0, 0, 0, 220952, 4, 0
36606, 11, 0, 0, 0, 220968, 4, 0
36606, 11, 0, 0, 0, 220984, 4, 0
36606, 11, 0, 0, 0, 221000, 4, 0
36606, 11, 0, 0, 0, 221018, 4, 0
36606, 11, 0, 0, 0, 221034, 4, 0
36606, 11, 0, 0, 0, 221055, 4, 0
36606, 11, 0, 0, 0, 221069, 4, 0
36606, 11, 0, 0, 0, 221084, 4, 0
36606, 11, 0, 0, 0, 221103, 4, 0
36606, 11, 0, 0, 0, 221119, 4, 0
36606, 11, 0, 0, 0, 221135, 4, 0
36606, 11, 0, 0, 0, 221153, 4, 0
36606, 11, 0, 0, 0, 221169, 4, 0
36606, 11, 0, 0, 0, 221188, 4, 0
36606, 11, 0, 0, 0, 221200, 4, 0
36606, 11, 0, 0, 0, 221218, 4, 0
36606, 11, 0, 0, 0, 221235, 4, 0
36606, 11, 0, 0, 0, 221252, 4, 0
36606, 11, 0, 0, 0, 221268, 4, 0
36606, 11, 0, 0, 0, 221285, 4, 0
36606, 11, 0, 0, 0, 221299, 4, 0
36606, 11, 0, 0, 0, 221320, 4, 0
36606, 11, 0, 0, 0, 221334, 4, 0
36606, 11, 0, 0, 0, 221352, 4, 0
36606, 11, 0, 0, 0, 221367, 4, 0
36606, 11, 0, 0, 0, 221385, 4, 0
36606, 11, 0, 0, 0, 221399, 4, 0
36606, 11, 0, 0, 0, 221419, 4, 0
36606, 11, 0, 0, 0, 221432, 4, 0
36606, 11, 0, 0, 0, 221455, 4, 0
36606, 11, 0, 0, 0, 221466, 4, 0
36606, 11, 0, 0, 0, 221485, 4, 0
36606, 11, 0, 0, 0, 221502, 4, 0
36606, 11, 0, 0, 0, 221520, 4, 0
36606, 11, 0, 0, 0, 221535, 4, 0
36606, 11, 0, 0, 0, 221553, 4, 0
36606, 11, 0, 0, 0, 221568, 4, 0
36606, 11, 0, 0, 0, 221584, 4, 0
36606, 11, 0, 0, 0, 221600, 4, 0
36606, 11, 0, 0, 0, 221621, 4, 0
36606, 11, 0, 0, 0, 221636, 4, 0
36606, 11, 0, 0, 0, 221653, 4, 0
36606, 11, 0, 0, 0, 221666, 4, 0
36606, 11, 0, 0, 0, 221683, 4, 0
36606, 11, 0, 0, 0, 221704, 4, 0
36606, 11, 0, 0, 0, 221718, 4, 0
36606, 11, 0, 0, 0, 221736, 4, 0
36606, 11, 0, 0, 0, 221749, 4, 0
36606, 11, 0, 0, 0, 221769, 4, 0
36606, 11, 0, 0, 0, 221785, 4, 0
36606, 11, 0, 0, 0, 221803, 4, 0
36606, 11, 0, 0, 0, 221816, 4, 0
36606, 11, 0, 0, 0, 221837, 4, 0
36606, 11, 0, 0, 0, 221850, 4, 0
36606, 11, 0, 0, 0, 221871, 4, 0
36606, 11, 0, 0, 0, 221885, 4, 0
36606, 11, 0, 0, 0, 221902, 4, 0
36606, 11, 0, 0, 0, 221918, 4, 0
36606, 11, 0, 0, 0, 221933, 4, 0
36606, 11, 0, 0, 0, 221952, 4, 0
36606, 11, 0, 0, 0, 221968, 4, 0
36606, 11, 0, 0, 0, 221983, 4, 0
36606, 11, 0, 0, 0, 222003, 4, 0
36606, 11, 0, 0, 0, 222018, 4, 0
36606, 11, 0, 0, 0, 222036, 4, 0
36606, 11, 0, 0, 0, 222053, 4, 0
36606, 11, 0, 0, 0, 222067, 4, 0
36606, 11, 0, 0, 0, 222089, 4, 0
36606, 11, 0, 0, 0, 222102, 4, 0
36606, 11, 0, 0, 0, 222117, 4, 0
36606, 11, 0, 0, 0, 222135, 4, 0
36606, 11, 0, 0, 0, 222154, 4, 0
36606, 11, 0, 0, 0, 222166, 4, 0
36606, 11, 0, 0, 0, 222187, 4, 0
36606, 11, 0, 0, 0, 222200, 4, 0
36606, 11, 0, 0, 0, 222221, 4, 0
36606, 11, 0, 0, 0, 222235, 4, 0
36606, 11, 0, 0, 0, 222249, 4, 0
36606, 11, 0, 0, 0, 222269, 4, 0
36606, 11, 0, 0, 0, 222284, 4, 0
36606, 11, 0, 0, 0, 222303, 4, 0
36606, 11, 0, 0, 0, 222318, 4, 0
36606, 11, 0, 0, 0, 222333, 4, 0
36606, 11, 0, 0, 0, 222350, 4, 0
36606, 11, 0, 0, 0, 222371, 4, 0
36606, 11, 0, 0, 0, 222385, 4, 0
36606, 11, 0, 0, 0, 222402, 4, 0
36606, 11, 0, 0, 0, 222418, 4, 0
36606, 11, 0, 0, 0, 222433, 4, 0
36606, 11, 0, 0, 0, 222454, 4, 0
36606, 11, 0, 0, 0, 222469, 4, 0
36606, 11, 0, 0, 0, 222486, 4, 0
36606, 11, 0, 0, 0, 222502, 4, 0
36606, 11, 0, 0, 0, 222517, 4, 0
36606, 11, 0, 0, 0, 222539, 4, 0
36606, 11, 0, 0, 0, 222549, 4, 0
36606, 11, 0, 0, 0, 222570, 4, 0
36606, 11, 0, 0, 0, 222582, 4, 0
36606, 11, 0, 0, 0, 222607, 4, 0
36606, 11, 0, 0, 0, 222617, 4, 0
36606, 11, 0, 0, 0, 222635, 4, 0
36606, 11, 0, 0, 0, 222652, 4, 0
36606, 11, 0, 0, 0, 222670, 4, 0
36606, 11, 0, 0, 0, 222692, 4, 0
36606, 11, 0, 0, 0, 222701, 4, 0
36606, 11, 0, 0, 0, 222721, 4, 0
36606, 11, 0, 0, 0, 222733, 4, 0
36606, 11, 0, 0, 0, 222751, 4, 0
36606, 11, 0, 0, 0, 222770, 4, 0
36606, 11, 0, 0, 0, 222789, 4, 0
36606, 11, 0, 0, 0, 222799, 4, 0
36606, 11, 0, 0, 0, 222819, 4, 0
36606, 11, 0, 0, 0, 222839, 4, 0
36606, 11, 0, 0, 0, 222858, 4, 0
36606, 11, 0, 0, 0, 222873, 4, 0
36606, 11, 0, 0, 0, 222892, 4, 0
36606, 11, 0, 0, 0, 222907, 4, 0
36606, 11, 0, 0, 0, 222923, 4, 0
36606, 11, 0, 0, 0, 222940, 4, 0
36606, 11, 0, 0, 0, 222957, 4, 0
36606, 11, 0, 0, 0, 222973, 4, 0
36606, 11, 0, 0, 0, 222990, 4, 0
36606, 11, 0, 0, 0, 223009, 4, 0
36606, 11, 0, 0, 0, 223022, 4, 0
36606, 11, 0, 0, 0, 223039, 4, 0
36606, 11, 0, 0, 0, 223057, 4, 0
36606, 11, 0, 0, 0, 223073, 4, 0
36606, 11, 0, 0, 0, 223093, 4, 0
36606, 11, 0, 0, 0, 223109, 4, 0
36606, 11, 0, 0, 0, 223122, 4, 0
36606, 11, 0, 0, 0, 223144, 4, 0
36606, 11, 0, 0, 0, 223156, 4, 0
36606, 11, 0, 0, 0, 223179, 4, 0
36606, 11, 0, 0, 0, 223191, 4, 0
36606, 11, 0, 0, 0, 223207, 4, 0
36606, 11, 0, 0, 0, 223223, 4, 0
36606, 11, 0, 0, 0, 223243, 4, 0
36606, 11, 0, 0, 0, 223260, 4, 0
36606, 11, 0, 0, 0, 223273, 4, 0
36606, 11, 0, 0, 0, 223291, 4, 0
36606, 11, 0, 0, 0, 223310, 4, 0
36606, 11, 0, 0, 0, 223324, 4, 0
36606, 11, 0, 0, 0, 223340, 4, 0
36606, 11, 0, 0, 0, 223358, 4, 0
36606, 11, 0, 0, 0, 223373, 4, 0
36606, 11, 0, 0, 0, 223390, 4, 0
36606, 11, 0, 0, 0, 223411, 4, 0
36606, 11, 0, 0, 0, 223422, 4, 0
36606, 11, 0, 0, 0, 223451, 4, 0
36606, 11, 0, 0, 0, 223470, 4, 0
36606, 11, 0, 0, 0, 223487, 4, 0
36606, 11, 0, 0, 0, 223504, 4, 0
36606, 11, 0, 0, 0, 223520, 4, 0
36606, 11, 0, 0, 0, 223538, 4, 0
36606, 11, 0, 0, 0, 223554, 4, 0
36606, 11, 0, 0, 0, 223570, 4, 0
36606, 11, 0, 0, 0, 223588, 4, 0
36606, 11, 0, 0, 0, 223606, 4, 0
36606, 11, 0, 0, 0, 223623, 4, 0
36606, 11, 0, 0, 0, 223637, 4, 0
36606, 11, 0, 0, 0, 223654, 4, 0
36606, 11, 0, 0, 0, 223671, 4, 0
36606, 11, 0, 0, 0, 223689, 4, 0
36606, 11, 0, 0, 0, 223705, 4, 0
36606, 11, 0, 0, 0, 223720, 4, 0
36606, 11, 0, 0, 0, 223737, 4, 0
36606, 11, 0, 0, 0, 223754, 4, 0
36606, 11, 0, 0, 0, 223770, 4, 0
36606, 11, 0, 0, 0, 223791, 4, 0
36606, 11, 0, 0, 0, 223804, 4, 0
36606, 11, 0, 0, 0, 223822, 4, 0
36606, 11, 0, 0, 0, 223837, 4, 0
36606, 11, 0, 0, 0, 223855, 4, 0
36606, 11, 0, 0, 0, 223874, 4, 0
36606, 11, 0, 0, 0, 223887, 4, 0
36606, 11, 0, 0, 0, 223907, 4, 0
