Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
5052, 0, 1, 70, 83, 6777, 0, 0, 0
5062, 0, 2, 69, 83, 6793, 0, 0, 0
5083, 0, 1, 70, 82, 6810, 0, 0, 0
5098, 0, 2, 69, 82, 6826, 0, 0, 0
5113, 0, 2, 70, 83, 6842, 0, 0, 0
5134, 0, 1, 69, 82, 6861, 0, 0, 0
5149, 0, 0, 70, 82, 6877, 0, 0, 0
5165, 0, 1, 70, 82, 6895, 0, 0, 0
5185, 0, 1, 69, 82, 6911, 0, 0, 0
5200, 0, 1, 70, 82, 6928, 0, 0, 0
5216, 0, 2, 70, 80, 6944, 0, 0, 0
5230, 0, 2, 70, 83, 6961, 0, 0, 0
5245, 0, 1, 70, 81, 6978, 0, 0, 0
5266, 0, 2, 70, 82, 6994, 0, 0, 0
5281, 0, 2, 69, 82, 7011, 0, 0, 0
5297, 0, 2, 68, 83, 7025, 0, 0, 0
5312, 0, 2, 70, 84, 7043, 0, 0, 0
5327, 0, 1, 70, 81, 7060, 0, 0, 0
5353, 0, 1, 69, 80, 7078, 0, 0, 0
5368, 0, 1, 71, 80, 7094, 0, 0, 0
5384, 0, 1, 70, 79, 7111, 0, 0, 0
5399, 0, 3, 70, 80, 7128, 0, 0, 0
5414, 0, 1, 69, 81, 7144, 0, 0, 0
5435, 0, 1, 70, 80, 7161, 0, 0, 0
5450, 0, 1, 70, 79, 7177, 0, 0, 0
5466, 0, 1, 69, 80, 7193, 0, 0, 0
5485, 0, 1, 69, 78, 7212, 0, 0, 0
5500, 0, 1, 70, 78, 7228, 0, 0, 0
5516, 0, 1, 69, 81, 7245, 0, 0, 0
5536, 0, 1, 69, 76, 7261, 0, 0, 0
5547, 0, 1, 70, 76, 7277, 0, 0, 0
5567, 0, 1, 69, 77, 7293, 0, 0, 0
5582, 0, 1, 70, 76, 7312, 0, 0, 0
5603, 0, 2, 69, 77, 7327, 0, 0, 0
5618, 0, 2, 72, 77, 7345, 0, 0, 0
5634, 0, 1, 71, 77, 7360, 0, 0, 0
5649, 0, 0, 71, 78, 7378, 0, 0, 0
5664, 0, 1, 70, 77, 7394, 0, 0, 0
5684, 0, 1, 70, 77, 7410, 0, 0, 0
5704, 0, 1, 70, 79, 7428, 0, 0, 0
5714, 0, 1, 69, 78, 7443, 0, 0, 0
5730, 0, 1, 70, 78, 7460, 0, 0, 0
5745, 0, 1, 70, 78, 7478, 0, 0, 0
5766, 0, 1, 69, 77, 7494, 0, 0, 0
5786, 0, 1, 71, 77, 7511, 0, 0, 0
5801, 0, 1, 69, 76, 7527, 0, 0, 0
5817, 0, 2, 69, 74, 7544, 0, 0, 0
5832, 0, 1, 70, 76, 7561, 0, 0, 0
5853, 0, 2, 70, 77, 7578, 0, 0, 0
5868, 0, 1, 70, 77, 7594, 0, 0, 0
5882, 0, 1, 69, 76, 7610, 0, 0, 0
5898, 0, 1, 69, 77, 7627, 0, 0, 0
5913, 0, 2, 70, 76, 7645, 0, 0, 0
5934, 0, 2, 70, 78, 7661, 0, 0, 0
5949, 0, 0, 69, 77, 7678, 0, 0, 0
5969, 0, 3, 70, 78, 7695, 0, 0, 0
5980, 0, 0, 70, 77, 7710, 0, 0, 0
6000, 0, 1, 70, 76, 7728, 0, 0, 0
6016, 0, 1, 70, 77, 7744, 0, 0, 0
6036, 0, 2, 70, 76, 7761, 0, 0, 0
6051, 0, 1, 70, 78, 7778, 0, 0, 0
6067, 0, 1, 70, 75, 7794, 0, 0, 0
6081, 0, 1, 70, 77, 7811, 0, 0, 0
6102, 0, 1, 70, 78, 7828, 0, 0, 0
6117, 0, 1, 72, 75, 7843, 0, 0, 0
6132, 0, 1, 71, 78, 7861, 0, 0, 0
6148, 0, 1, 73, 77, 7878, 0, 0, 0
6163, 0, 2, 70, 78, 7894, 0, 0, 0
6183, 0, 1, 70, 78, 7912, 0, 0, 0
6199, 0, 0, 70, 77, 7926, 0, 0, 0
6214, 0, 1, 70, 78, 7944, 0, 0, 0
6235, 0, 1, 70, 80, 7961, 0, 0, 0
6245, 0, 1, 69, 78, 7978, 0, 0, 0
6265, 0, 1, 69, 77, 7994, 0, 0, 0
6285, 0, 2, 70, 77, 8011, 0, 0, 0
6300, 0, 1, 69, 78, 8028, 0, 0, 0
6316, 0, 3, 71, 81, 8042, 0, 0, 0
6331, 0, 1, 69, 79, 8061, 0, 0, 0
6351, 0, 1, 69, 79, 8077, 0, 0, 0
6367, 0, 0, 70, 80, 8094, 0, 0, 0
6382, 0, 2, 69, 79, 8111, 0, 0, 0
6397, 0, 1, 69, 78, 8128, 0, 0, 0
6413, 0, 1, 70, 79, 8144, 0, 0, 0
6433, 0, 1, 70, 77, 8160, 0, 0, 0
6449, 0, 0, 72, 79, 8178, 0, 0, 1
6464, 0, 1, 69, 79, 8194, 0, 0, 1
6479, 0, 1, 69, 77, 8210, 0, 0, 1
6499, 0, 2, 69, 78, 8228, 0, 0, 1
