Arduino Time, Sensor 1, Sensor 2, Sensor 3, Sensor 4, Processing Time, Frame #, Condition, Pressure
3286, 0, 52, 0, 30, 4986, 0, 0, 0
3305, 0, 50, 0, 30, 5002, 0, 0, 0
3325, 0, 51, 0, 31, 5021, 0, 0, 0
3341, 0, 51, 0, 30, 5036, 0, 0, 0
3356, 0, 51, 0, 30, 5053, 0, 0, 0
3372, 0, 51, 0, 30, 5070, 0, 0, 0
3392, 0, 51, 0, 30, 5087, 0, 0, 0
3407, 0, 50, 0, 30, 5103, 0, 0, 0
3423, 0, 50, 0, 30, 5119, 0, 0, 0
3438, 0, 51, 0, 30, 5136, 0, 0, 0
3453, 0, 50, 0, 30, 5154, 0, 0, 0
3474, 0, 51, 0, 30, 5170, 0, 0, 0
3489, 0, 50, 0, 30, 5187, 0, 0, 0
3504, 0, 51, 0, 30, 5204, 0, 0, 0
3519, 0, 51, 0, 29, 5219, 0, 0, 0
3539, 0, 51, 0, 30, 5238, 0, 0, 0
3555, 0, 51, 0, 30, 5253, 0, 0, 0
3575, 0, 51, 0, 30, 5270, 0, 0, 0
3591, 0, 51, 0, 29, 5286, 0, 0, 0
3606, 0, 51, 0, 31, 5303, 0, 0, 0
3621, 0, 51, 0, 31, 5319, 0, 0, 0
3642, 0, 52, 0, 30, 5338, 0, 0, 0
3657, 0, 53, 0, 30, 5354, 0, 0, 0
3673, 0, 52, 0, 31, 5370, 0, 0, 0
3688, 0, 52, 0, 30, 5387, 0, 0, 0
3702, 0, 51, 0, 31, 5404, 0, 0, 0
3723, 0, 51, 0, 30, 5420, 0, 0, 0
3738, 0, 52, 0, 29, 5437, 0, 0, 0
3753, 0, 51, 0, 30, 5453, 0, 0, 0
3774, 0, 51, 0, 29, 5471, 0, 0, 0
3784, 0, 51, 0, 30, 5485, 0, 0, 0
3805, 0, 51, 0, 30, 5503, 0, 0, 0
3825, 0, 50, 0, 29, 5521, 0, 0, 0
3841, 0, 51, 0, 30, 5537, 0, 0, 0
3856, 0, 51, 0, 30, 5553, 0, 0, 0
3871, 0, 52, 0, 29, 5571, 0, 0, 0
3892, 0, 51, 0, 30, 5587, 0, 0, 0
3906, 0, 52, 0, 29, 5604, 0, 0, 0
3921, 0, 51, 0, 29, 5620, 0, 0, 0
3937, 0, 51, 0, 30, 5637, 0, 0, 0
3952, 0, 51, 0, 30, 5653, 0, 0, 0
3973, 0, 51, 0, 30, 5670, 0, 0, 0
3993, 0, 52, 0, 30, 5688, 0, 0, 0
4003, 0, 51, 0, 30, 5703, 0, 0, 0
4024, 0, 51, 0, 31, 5722, 0, 0, 0
4039, 0, 51, 0, 30, 5738, 0, 0, 0
4055, 0, 51, 0, 31, 5753, 0, 0, 0
4075, 0, 52, 0, 31, 5771, 0, 0, 0
4090, 0, 51, 0, 30, 5787, 0, 0, 0
4105, 0, 51, 0, 31, 5803, 0, 0, 0
4120, 0, 51, 0, 30, 5820, 0, 0, 0
4141, 0, 51, 0, 30, 5838, 0, 0, 0
4156, 0, 51, 0, 31, 5854, 0, 0, 0
4171, 0, 51, 0, 31, 5870, 0, 0, 0
4187, 0, 51, 0, 31, 5887, 0, 0, 0
4202, 0, 51, 0, 31, 5904, 0, 0, 0
4222, 0, 51, 0, 31, 5920, 0, 0, 0
4238, 0, 51, 0, 30, 5936, 0, 0, 0
4258, 0, 52, 0, 31, 5955, 0, 0, 0
4269, 0, 50, 0, 31, 5970, 0, 0, 0
4289, 0, 50, 0, 31, 5988, 0, 0, 0
4304, 0, 51, 0, 31, 6004, 0, 0, 0
4324, 0, 51, 0, 31, 6021, 0, 0, 0
4339, 0, 50, 0, 31, 6037, 0, 0, 0
4355, 0, 51, 0, 31, 6054, 0, 0, 0
4370, 0, 52, 0, 31, 6069, 0, 0, 0
4390, 0, 51, 0, 31, 6086, 0, 0, 0
4406, 0, 51, 0, 31, 6104, 0, 0, 0
4421, 0, 51, 0, 31, 6120, 0, 0, 0
4436, 0, 52, 0, 30, 6137, 0, 0, 0
4452, 0, 52, 0, 31, 6153, 0, 0, 0
4472, 0, 52, 0, 31, 6170, 0, 0, 0
4493, 0, 52, 0, 30, 6187, 0, 0, 0
4507, 0, 52, 0, 31, 6205, 0, 0, 0
4523, 0, 52, 0, 31, 6221, 0, 0, 0
4538, 0, 52, 0, 31, 6238, 0, 0, 0
4558, 0, 52, 0, 30, 6256, 0, 0, 0
4574, 0, 52, 0, 30, 6271, 0, 0, 0
4589, 0, 52, 0, 30, 6288, 0, 0, 0
4604, 0, 51, 0, 31, 6303, 0, 0, 0
4620, 0, 52, 0, 29, 6322, 0, 0, 0
4640, 0, 52, 0, 29, 6337, 0, 0, 0
4656, 0, 51, 0, 30, 6355, 0, 0, 0
4671, 0, 51, 0, 29, 6370, 0, 0, 0
4691, 0, 51, 0, 30, 6388, 0, 0, 0
4702, 0, 52, 0, 30, 6404, 0, 0, 0
4721, 0, 51, 0, 29, 6422, 0, 0, 0
4742, 0, 52, 0, 29, 6438, 0, 0, 0
4757, 0, 50, 0, 29, 6455, 0, 0, 0
4772, 0, 50, 0, 29, 6471, 0, 0, 0
4788, 0, 50, 0, 31, 6489, 0, 0, 0
4808, 0, 50, 0, 30, 6505, 0, 0, 0
4824, 0, 50, 0, 29, 6522, 0, 0, 0
4839, 0, 50, 0, 27, 6537, 0, 0, 0
4854, 0, 50, 0, 29, 6554, 0, 0, 0
4870, 0, 49, 0, 28, 6570, 0, 0, 0
4890, 0, 49, 0, 23, 6586, 0, 0, 0
4905, 0, 50, 0, 25, 6604, 0, 0, 0
4926, 0, 49, 0, 27, 6621, 0, 0, 0
4940, 0, 49, 0, 26, 6638, 0, 0, 0
4956, 0, 49, 0, 23, 6655, 0, 0, 0
4971, 0, 50, 0, 23, 6671, 0, 0, 0
4992, 0, 50, 0, 24, 6688, 0, 0, 0
5007, 0, 51, 0, 24, 6705, 0, 0, 0
5022, 0, 50, 0, 24, 6722, 0, 0, 0
5038, 0, 49, 0, 24, 6738, 0, 0, 0
5058, 0, 50, 0, 24, 6754, 0, 0, 0
5073, 0, 50, 0, 24, 6770, 0, 0, 0
5089, 0, 50, 0, 24, 6788, 0, 0, 0
5104, 0, 50, 0, 24, 6805, 0, 0, 0
5120, 0, 50, 0, 25, 6821, 0, 0, 0
5140, 0, 52, 0, 24, 6837, 0, 0, 0
5155, 0, 51, 0, 26, 6853, 0, 0, 0
5175, 0, 50, 0, 25, 6871, 0, 0, 0
5185, 0, 52, 0, 25, 6886, 0, 0, 0
5206, 0, 52, 0, 28, 6904, 0, 0, 0
5221, 0, 52, 0, 25, 6921, 0, 0, 0
5241, 0, 53, 0, 23, 6938, 0, 0, 0
5257, 0, 52, 0, 25, 6953, 0, 0, 0
5272, 0, 52, 0, 23, 6971, 0, 0, 0
5287, 0, 52, 0, 21, 6985, 0, 0, 0
5303, 0, 53, 0, 23, 7005, 0, 0, 0
5323, 0, 53, 0, 24, 7021, 0, 0, 0
5339, 0, 53, 0, 22, 7038, 0, 0, 0
5354, 0, 53, 0, 18, 7053, 0, 0, 0
5374, 0, 52, 0, 21
, 7071, 0, 0, 0
5390, 0, 52, 0, 20, 7088, 0, 0, 0
5404, 0, 52, 0, 21, 7104, 0, 0, 0
5425, 0, 52, 0, 24, 7122, 0, 0, 0
5440, 0, 52, 0, 20, 7138, 0, 0, 0
5455, 0, 53, 0, 26, 7154, 0, 0, 0
5471, 0, 55, 0, 25, 7172, 0, 0, 0
5491, 0, 53, 0, 24, 7188, 0, 0, 0
5507, 0, 54, 0, 25, 7206, 0, 0, 0
5522, 0, 54, 0, 22, 7219, 0, 0, 0
5537, 0, 54, 0, 25, 7238, 0, 0, 0
5553, 0, 53, 0, 26, 7255, 0, 0, 0
5573, 0, 53, 0, 24, 7272, 0, 0, 0
5588, 0, 54, 0, 25, 7288, 0, 0, 0
5604, 0, 52, 0, 25, 7304, 0, 0, 0
5619, 0, 53, 0, 26, 7321, 0, 0, 0
5639, 0, 53, 0, 28, 7337, 0, 0, 0
5654, 0, 53, 0, 26, 7354, 0, 0, 0
5669, 0, 54, 0, 30, 7369, 0, 0, 0
5690, 0, 53, 0, 29, 7388, 0, 0, 0
5705, 0, 54, 0, 27, 7405, 0, 0, 0
5721, 0, 53, 0, 25, 7421, 0, 0, 0
5741, 0, 54, 0, 28, 7437, 0, 0, 0
5756, 0, 54, 0, 22, 7455, 0, 0, 0
5772, 0, 53, 0, 25, 7471, 0, 0, 0
5787, 0, 54, 0, 28, 7488, 0, 0, 0
5803, 0, 53, 0, 25, 7505, 0, 0, 0
5823, 0, 53, 0, 24, 7521, 0, 0, 0
5838, 0, 53, 0, 27, 7538, 0, 0, 0
